id,country_id,league_id,season,stage,date,match_api_id,home_team_api_id,home_team_name,away_team_api_id,away_team_name,home_team_goal,away_team_goal,avg_home_prob,avg_draw_prob,avg_away_prob,away_player_1_name,away_player_1_rating,away_player_1_potential,away_player_2_name,away_player_2_rating,away_player_2_potential,away_player_3_name,away_player_3_rating,away_player_3_potential,away_player_4_name,away_player_4_rating,away_player_4_potential,away_player_5_name,away_player_5_rating,away_player_5_potential,away_player_6_name,away_player_6_rating,away_player_6_potential,away_player_7_name,away_player_7_rating,away_player_7_potential,away_player_8_name,away_player_8_rating,away_player_8_potential,away_player_9_name,away_player_9_rating,away_player_9_potential,away_player_10_name,away_player_10_rating,away_player_10_potential,away_player_11_name,away_player_11_rating,away_player_11_potential,home_player_1_name,home_player_1_rating,home_player_1_potential,home_player_2_name,home_player_2_rating,home_player_2_potential,home_player_3_name,home_player_3_rating,home_player_3_potential,home_player_4_name,home_player_4_rating,home_player_4_potential,home_player_5_name,home_player_5_rating,home_player_5_potential,home_player_6_name,home_player_6_rating,home_player_6_potential,home_player_7_name,home_player_7_rating,home_player_7_potential,home_player_8_name,home_player_8_rating,home_player_8_potential,home_player_9_name,home_player_9_rating,home_player_9_potential,home_player_10_name,home_player_10_rating,home_player_10_potential,home_player_11_name,home_player_11_rating,home_player_11_potential
22550,21518,21518,2010/2011,34,2011-04-30 00:00:00,876003,8633,Real Madrid CF,8394,Real Zaragoza,2,3,0.7390969538115585,0.1700837660095448,0.0908192801788965,Antonio Doblas,71.0,75.0,Carlos Diogo,67.0,67.0,Jiri Jarosik,66.0,66.0,Maurizio Lanzaro,70,77,Paulo da Silva,74.0,77.0,Ivan Obradovic,71.0,81.0,Jorge Lopez,67.0,67.0,Leonardo Ponzio,73.0,81.0,Gabi,75.0,82.0,Angel Lafita,76,81,Ikechukwu Uche,73.0,82.0,Iker Casillas,88.0,92.0,Sergio Ramos,84.0,90.0,Ezequiel Garay,79,85,Ricardo Carvalho,84.0,87.0,Nacho Fernandez,64,73,Pepe,84.0,88.0,Esteban Granero,78.0,83.0,Karim Benzema,83,88,Sergio Canales,75.0,88.0,Kaka,85,91,Gonzalo Higuain,85,87
22560,21518,21518,2010/2011,35,2011-05-07 00:00:00,875531,8302,Sevilla FC,8633,Real Madrid CF,2,6,0.3190786084424768,0.2682988277231154,0.4126225638344077,Iker Casillas,88.0,92.0,Alvaro Arbeloa,80.0,84.0,Sergio Ramos,84.0,90.0,Pepe,84,88,Marcelo,80.0,83.0,Xabi Alonso,85.0,87.0,Lassana Diarra,80.0,85.0,Cristiano Ronaldo,89.0,93.0,Kaka,85.0,91.0,Mesut Oezil,84,88,Karim Benzema,83.0,88.0,Javi Varas,71.0,72.0,Sergio Sanchez,74.0,76.0,Federico Fazio,73,83,Julien Escude,78.0,82.0,Fernando Navarro,75,79,Diego Capel,79.0,87.0,Didier Zokora,79.0,82.0,Gary Medel,77,81,Romaric,77.0,82.0,Frederic Kanoute,80,85,Alvaro Negredo,79,85
22569,21518,21518,2010/2011,36,2011-05-10 00:00:00,875501,8633,Real Madrid CF,8305,Getafe CF,4,0,0.7684883041319662,0.1483880523379923,0.0831236435300414,Oscar Ustari,74.0,80.0,Miguel Torres,75.0,83.0,Cata Diaz,78.0,83.0,Mario Alvarez,73,79,Mane,76.0,79.0,Derek Boateng,75.0,75.0,Francisco Javier Casquero,72.0,79.0,Adrian Sardinero Corpa,64.0,71.0,Daniel Parejo,78.0,80.0,Angel Javier Arizmendi,74,81,Adrian Colunga,73.0,81.0,Antonio Adan,68.0,74.0,Alvaro Arbeloa,80.0,84.0,Pepe,84,88,Ricardo Carvalho,84.0,87.0,Marcelo,80,83,Xabi Alonso,85.0,87.0,Lassana Diarra,80.0,85.0,Angel Di Maria,82,86,Mesut Oezil,84.0,88.0,Cristiano Ronaldo,89,93,Gonzalo Higuain,85,87
22579,21518,21518,2010/2011,37,2011-05-15 00:00:00,875471,10205,Villarreal CF,8633,Real Madrid CF,1,3,0.2294747475002571,0.2470740998910461,0.5234511526086968,Iker Casillas,88.0,92.0,Alvaro Arbeloa,80.0,84.0,Sergio Ramos,84.0,90.0,Ricardo Carvalho,84,87,Marcelo,80.0,83.0,Xabi Alonso,85.0,87.0,Pepe,84.0,88.0,Esteban Granero,78.0,83.0,Kaka,85.0,91.0,Cristiano Ronaldo,89,93,Karim Benzema,83.0,88.0,Diego Lopez,83.0,87.0,Mario Gaspar,69.0,82.0,Carlos Marchena,80,85,Mateo Pablo Musacchio,76.0,82.0,Joan Capdevila,80,83,Borja Valero,81.0,83.0,Bruno Soriano,79.0,82.0,Marcos Senna,78,83,Cani,79.0,82.0,Marco Ruben,76,79,Giuseppe Rossi,82,86
22588,21518,21518,2010/2011,38,2011-05-21 00:00:00,875447,8633,Real Madrid CF,9865,UD Almería,8,1,0.8295412083231691,0.113624912846966,0.0568338788298647,Esteban,72.0,80.0,Juanma Ortiz,71.0,80.0,Carlos Garcia,72.0,78.0,Marcelo Silva,66,81,Antonio Luna,70.0,80.0,Hernan Pellerano,69.0,72.0,Hernan Dario Bernardello,74.0,77.0,Pablo Piatti,79.0,86.0,Corona,74.0,80.0,Albert Crusat,76,79,Kalu Uche,75.0,80.0,Jerzy Dudek,72.0,82.0,Sergio Ramos,84.0,90.0,Pepe,84,88,Raul Albiol,81.0,88.0,Alvaro Arbeloa,80,84,Mesut Oezil,84.0,88.0,Kaka,85.0,91.0,Xabi Alonso,85,87,Cristiano Ronaldo,89.0,93.0,Emmanuel Adebayor,83,88,Karim Benzema,83,88
22606,21518,21518,2010/2011,4,2010-09-21 00:00:00,875562,8633,Real Madrid CF,8558,RCD Espanyol,3,0,0.800396652208302,0.1380653787812247,0.0615379690104733,Carlos Kameni,82.0,87.0,Manu Molina,58.0,74.0,Ernesto Galan,68.0,74.0,Francisco Chica,71,75,David Garcia,69.0,70.0,Aldo Pedro Duscher,75.0,82.0,Juan Forlin,75.0,78.0,Luis Garcia,75.0,84.0,Joan Verdu,76.0,80.0,Jose Maria Callejon,76,79,Sergio Garcia,74.0,84.0,Iker Casillas,89.0,92.0,Pepe,84.0,88.0,Ricardo Carvalho,84,87,Sergio Ramos,85.0,91.0,Marcelo,79,83,Xabi Alonso,85.0,87.0,Lassana Diarra,82.0,85.0,Mesut Oezil,83,88,Cristiano Ronaldo,89.0,94.0,Angel Di Maria,82,89,Gonzalo Higuain,85,87
22615,21518,21518,2010/2011,5,2010-09-25 00:00:00,875576,8581,Levante UD,8633,Real Madrid CF,0,0,0.0862603552525198,0.1714372702221879,0.7423023745252922,Iker Casillas,89.0,92.0,Alvaro Arbeloa,82.0,84.0,Sergio Ramos,85.0,91.0,Ricardo Carvalho,84,87,Marcelo,79.0,83.0,Sami Khedira,80.0,86.0,Xabi Alonso,85.0,87.0,Cristiano Ronaldo,89.0,94.0,Mesut Oezil,83.0,88.0,Angel Di Maria,82,89,Gonzalo Higuain,85.0,87.0,Manolo Reina,67.0,69.0,,,,Sergio Ballesteros,73,74,Victoriano Rivas Nano,67.0,74.0,Asier del Horno,75,84,Sergio,72.0,86.0,Xavier Torres,69.0,75.0,"Francisco Munoz Xisco,18",72,64,Ignacio Gonzalez,74.0,81.0,Juanlu,73,75,Cristian Stuani,73,78
22625,21518,21518,2010/2011,6,2010-10-03 00:00:00,875592,8633,Real Madrid CF,9783,RC Deportivo de La Coruña,6,1,0.7886489880223919,0.1447627391845114,0.0665882727930966,Manu Fernandez,69.0,78.0,Manuel Pablo,76.0,85.0,Alberto Lopo,80.0,84.0,Ze Castro,71,81,Claudio Morel,71.0,75.0,Ruben Perez,72.0,79.0,Antonio Tomas,73.0,70.0,Juan Rodriguez,76.0,83.0,Saul,71.0,74.0,Andres Guardado,81,89,Lassad Nouioui,71.0,82.0,Iker Casillas,89.0,92.0,Sergio Ramos,85.0,91.0,Pepe,84,88,Ricardo Carvalho,84.0,87.0,Marcelo,79,83,Sami Khedira,80.0,86.0,Xabi Alonso,85.0,87.0,Angel Di Maria,82,89,Mesut Oezil,83.0,88.0,Cristiano Ronaldo,89,94,Gonzalo Higuain,85,87
22634,21518,21518,2010/2011,7,2010-10-16 00:00:00,875611,9864,Málaga CF,8633,Real Madrid CF,1,4,0.120274794231502,0.2051709179329732,0.6745542878355247,Iker Casillas,89.0,92.0,Alvaro Arbeloa,82.0,84.0,Pepe,84.0,88.0,Ricardo Carvalho,84,87,Marcelo,79.0,83.0,Sami Khedira,80.0,86.0,Xabi Alonso,85.0,87.0,Angel Di Maria,82.0,89.0,Mesut Oezil,83.0,88.0,Cristiano Ronaldo,89,94,Gonzalo Higuain,85.0,87.0,Galatto,75.0,69.0,Jesus Gamez,78.0,82.0,Kris Stadsgaard,72,78,Weligton,76.0,77.0,Patrick Mtiliga,70,73,Fernando,73.0,77.0,Juanito,71.0,80.0,Antonio Apono,76,81,Quincy Owusu-Abeyie,72.0,85.0,Jose Salomon Rondon,69,74,Edu Ramos,61,68
22644,21518,21518,2010/2011,8,2010-10-23 00:00:00,875628,8633,Real Madrid CF,8696,Racing Santander,6,1,0.8198296430953855,0.1269765519593565,0.0531938049452579,Tono,74.0,80.0,Jesus Perez Francis,74.0,75.0,Henrique,77.0,82.0,Marc Torrejon Moya,73,80,Domingo Cisma,74.0,75.0,Waldo Ponce,74.0,75.0,Pape Kouli Diop,70.0,74.0,Gonzalo Colsa,75.0,80.0,Pedro Munitis,77.0,86.0,Kennedy Bakircioglu,70,76,Markus Rosenberg,74.0,80.0,Iker Casillas,89.0,92.0,Alvaro Arbeloa,82.0,84.0,Pepe,84,88,Ricardo Carvalho,84.0,87.0,Marcelo,79,83,Sami Khedira,80.0,86.0,Xabi Alonso,85.0,87.0,Angel Di Maria,82,89,Mesut Oezil,83.0,88.0,Cristiano Ronaldo,89,94,Gonzalo Higuain,85,87
22653,21518,21518,2010/2011,9,2010-10-30 00:00:00,875646,10278,Hércules Club de Fútbol,8633,Real Madrid CF,1,3,0.0982594448601268,0.1856915493653145,0.7160490057745587,Iker Casillas,89.0,92.0,Sergio Ramos,85.0,91.0,Pepe,84.0,88.0,Ricardo Carvalho,84,87,Marcelo,79.0,83.0,Sami Khedira,80.0,86.0,Xabi Alonso,85.0,87.0,Angel Di Maria,82.0,89.0,Mesut Oezil,83.0,88.0,Cristiano Ronaldo,89,94,Gonzalo Higuain,85.0,87.0,Juan Jesus Calatayud,74.0,75.0,David Cortes,73.0,77.0,Sergio Rodri,71,76,Noe Pamarot,68.0,72.0,Paco Pena,70,75,Abel Aguilar,71.0,78.0,Matias Fritzler,68.0,66.0,Tiago Filipe Gomes,70,74,Nelson Haedo Valdez,75.0,77.0,Olivier Thomert,72,66,David Trezeguet,78,76
22659,21518,21518,2011/2012,1,2012-01-22 00:00:00,1051459,8633,Real Madrid CF,8315,Athletic Club de Bilbao,4,1,0.7855684068066686,0.1427981917394031,0.0716334014539282,Gorka Iraizoz Moreno,81.0,81.0,Andoni Iraola,79.0,79.0,Javier Martinez,82.0,86.0,Mikel San Jose,78,80,Fernando Amorebieta,78.0,79.0,Ander Herrera,79.0,83.0,Ander Iturraspe,73.0,78.0,Oscar de Marcos,71.0,76.0,Markel Susaeta,75.0,77.0,Fernando Llorente,83,84,Iker Muniain,78.0,82.0,Iker Casillas,89.0,92.0,Alvaro Arbeloa,80.0,83.0,Raphael Varane,71,83,Sergio Ramos,85.0,88.0,Marcelo,82,84,Esteban Granero,78.0,81.0,Xabi Alonso,86.0,87.0,Mesut Oezil,86,88,Kaka,85.0,85.0,Cristiano Ronaldo,92,94,Karim Benzema,84,87
22673,21518,21518,2011/2012,10,2011-10-26 00:00:00,1051744,8633,Real Madrid CF,10205,Villarreal CF,3,0,0.8274077018046361,0.1209878744998143,0.0516044236955496,Diego Lopez,84.0,86.0,Cristian Zapata,77.0,82.0,Gonzalo Rodriguez,77.0,79.0,Mateo Pablo Musacchio,77,83,Jose Catala,71.0,74.0,Cani,79.0,79.0,Bruno Soriano,82.0,84.0,Borja Valero,81.0,84.0,Jonathan De Guzman,78.0,83.0,Marco Ruben,76,78,Giuseppe Rossi,85.0,87.0,Iker Casillas,89.0,92.0,Alvaro Arbeloa,80.0,83.0,Sergio Ramos,85,88,Pepe,85.0,86.0,Marcelo,82,84,Xabi Alonso,86.0,87.0,Sami Khedira,81.0,84.0,Angel Di Maria,84,86,Kaka,85.0,85.0,Cristiano Ronaldo,92,94,Karim Benzema,84,87
22681,21518,21518,2011/2012,11,2011-10-29 00:00:00,1051752,8560,Real Sociedad,8633,Real Madrid CF,0,1,0.0689255239454854,0.1455794197162728,0.7854950563382419,Iker Casillas,89.0,92.0,Alvaro Arbeloa,80.0,83.0,Pepe,85.0,86.0,Sergio Ramos,85,88,Fabio Coentrao,82.0,86.0,Xabi Alonso,86.0,87.0,Lassana Diarra,82.0,83.0,Angel Di Maria,84.0,86.0,Mesut Oezil,86.0,88.0,Cristiano Ronaldo,92,94,Gonzalo Higuain,85.0,87.0,Claudio Bravo,77.0,77.0,Carlos Martinez,72.0,73.0,Vadim Demidov,75,77,Mikel Gonzalez,75.0,76.0,Inigo Martinez,65,69,Liassine Cadamuro,66.0,73.0,Dani Estrada,67.0,72.0,McDonald Mariga,74,82,Markel Bergara,68.0,77.0,Xabier Prieto,78,79,Carlos Vela,74,78
22696,21518,21518,2011/2012,12,2011-11-06 00:00:00,1051767,8633,Real Madrid CF,8371,CA Osasuna,7,1,0.8660374243234787,0.09500249291784,0.038960082758681,Andres Fernandez,67.0,73.0,Abella Perez Damia,69.0,69.0,Lolo,73.0,73.0,Miguel Flano,74,75,Eneko Satrustegui,65.0,72.0,Patxi Martinez Punal,73.0,73.0,Javad Nekounam,76.0,76.0,Raul Garcia,76.0,79.0,Javier Calleja,68.0,68.0,Nino,71,71,Ibrahima Balde,68.0,77.0,Iker Casillas,89.0,92.0,Alvaro Arbeloa,80.0,83.0,Pepe,85,86,Sergio Ramos,85.0,88.0,Fabio Coentrao,82,86,Sami Khedira,81.0,84.0,Xabi Alonso,86.0,87.0,Angel Di Maria,84,86,Mesut Oezil,86.0,88.0,Cristiano Ronaldo,92,94,Gonzalo Higuain,85,87
22703,21518,21518,2011/2012,13,2011-11-19 00:00:00,1051774,10267,Valencia CF,8633,Real Madrid CF,2,3,0.1575730607303156,0.2318985099243269,0.6105284293453574,Iker Casillas,89.0,92.0,Alvaro Arbeloa,80.0,83.0,Pepe,85.0,86.0,Sergio Ramos,85,88,Marcelo,82.0,84.0,Lassana Diarra,82.0,83.0,Xabi Alonso,86.0,87.0,Sami Khedira,81.0,84.0,Mesut Oezil,86.0,88.0,Karim Benzema,84,87,Cristiano Ronaldo,92.0,94.0,Diego Alves,81.0,84.0,Miguel,75.0,75.0,Adil Rami,81,85,Victor Ruiz,76.0,83.0,Jordi Alba,77,84,Tino Costa,78.0,83.0,David Albelda,77.0,77.0,Sofiane Feghouli,73,77,Daniel Parejo,78.0,84.0,Jeremy Mathieu,76,77,Roberto Soldado,82,84
22713,21518,21518,2011/2012,14,2011-11-26 00:00:00,1051784,8633,Real Madrid CF,9906,Atlético Madrid,4,1,0.7938415731499151,0.1410584701471668,0.0650999567029181,Thibaut Courtois,73.0,87.0,Luis Perea,76.0,76.0,Diego Godin,80.0,82.0,Alvaro Dominguez,78,84,Filipe Luis,80.0,83.0,Gabi,78.0,79.0,Paulo Assuncao,75.0,75.0,Eduardo Salvio,77.0,85.0,Diego,83.0,86.0,Arda Turan,83,85,Adrian Lopez,75.0,81.0,Iker Casillas,89.0,92.0,Lassana Diarra,82.0,83.0,Pepe,85,86,Sergio Ramos,85.0,88.0,Marcelo,82,84,Sami Khedira,81.0,84.0,Xabi Alonso,86.0,87.0,Angel Di Maria,84,86,Mesut Oezil,86.0,88.0,Cristiano Ronaldo,92,94,Karim Benzema,84,87
22725,21518,21518,2011/2012,15,2011-12-03 00:00:00,1051796,9869,Real Sporting de Gijón,8633,Real Madrid CF,0,3,0.0757500171930142,0.1585929063793363,0.7656570764276495,Iker Casillas,89.0,92.0,Lassana Diarra,82.0,83.0,Pepe,85.0,86.0,Sergio Ramos,85,88,Marcelo,82.0,84.0,Sami Khedira,81.0,84.0,Fabio Coentrao,82.0,86.0,Angel Di Maria,84.0,86.0,Mesut Oezil,86.0,88.0,Cristiano Ronaldo,92,94,Gonzalo Higuain,85.0,87.0,Juan Pablo,73.0,73.0,Damian Suarez,69.0,72.0,Gregory Arnolin,73,73,Alberto Botia,77.0,80.0,Roberto Canella,74,79,Sebastian Eguren,72.0,72.0,Nacho Cases,74.0,76.0,Oscar Trejo,74,79,Andre Castro,73.0,81.0,Miguel Angel de las Cuevas,77,80,David Barral,73,73
22737,21518,21518,2011/2012,16,2011-12-10 00:00:00,1051808,8633,Real Madrid CF,8634,FC Barcelona,1,3,0.3960009118232344,0.2737737441270256,0.3302253440497399,Victor Valdes,85.0,87.0,Daniel Alves,86.0,88.0,Gerard Pique,88.0,91.0,Carles Puyol,86,86,Eric Abidal,81.0,81.0,Xavi Hernandez,92.0,92.0,Sergio Busquets,83.0,85.0,Andres Iniesta,91.0,93.0,Lionel Messi,94.0,96.0,Cesc Fabregas,88,90,Alexis Sanchez,86.0,88.0,Iker Casillas,89.0,92.0,Fabio Coentrao,82.0,86.0,Pepe,85,86,Sergio Ramos,85.0,88.0,Marcelo,82,84,Xabi Alonso,86.0,87.0,Lassana Diarra,82.0,83.0,Angel Di Maria,84,86,Mesut Oezil,86.0,88.0,Cristiano Ronaldo,92,94,Karim Benzema,84,87
22742,21518,21518,2011/2012,17,2011-12-17 00:00:00,1051813,8302,Sevilla FC,8633,Real Madrid CF,2,6,0.1368910325606231,0.2163913407488017,0.6467176266905752,Iker Casillas,89.0,92.0,Alvaro Arbeloa,80.0,83.0,Pepe,85.0,86.0,Sergio Ramos,85,88,Marcelo,82.0,84.0,Lassana Diarra,82.0,83.0,Xabi Alonso,86.0,87.0,Angel Di Maria,84.0,86.0,Cristiano Ronaldo,92.0,94.0,Jose Maria Callejon,78,81,Karim Benzema,84.0,87.0,Javi Varas,76.0,80.0,Martin Caceres,78.0,81.0,Federico Fazio,78,81,Emir Spahic,78.0,78.0,Fernando Navarro,75,75,Gary Medel,78.0,82.0,Ivan Rakitic,79.0,85.0,Jesus Navas,84,86,Piotr Trochowski,79.0,81.0,Manu del Moral,78,80,Alvaro Negredo,82,85
22750,21518,21518,2011/2012,18,2012-01-07 00:00:00,1052021,8633,Real Madrid CF,7878,Granada CF,5,1,0.8804516112813691,0.0848127078008712,0.0347356809177596,Roberto Fernandez,71.0,71.0,Allan Nyom,69.0,76.0,Inigo Lopez,68.0,70.0,Pape Diakhate,74,76,Guilherme Siqueira,69.0,72.0,Hassan Yebda,75.0,78.0,Mikel Rico,70.0,73.0,Ikechukwu Uche,73.0,76.0,Carlos Martins,78.0,78.0,Dani Benitez,74,70,Odion Ighalo,68.0,74.0,Iker Casillas,89.0,92.0,Lassana Diarra,82.0,83.0,Raphael Varane,71,83,Sergio Ramos,85.0,88.0,Marcelo,82,84,Sami Khedira,81.0,84.0,Xabi Alonso,86.0,87.0,Karim Benzema,84,87,Mesut Oezil,86.0,88.0,Cristiano Ronaldo,92,94,Gonzalo Higuain,85,87
22760,21518,21518,2011/2012,19,2012-01-14 00:00:00,1051821,8661,RCD Mallorca,8633,Real Madrid CF,1,2,0.0825855587930547,0.1735079442010314,0.7439064970059138,Iker Casillas,89.0,92.0,Alvaro Arbeloa,80.0,83.0,Pepe,85.0,86.0,Sergio Ramos,85,88,Marcelo,82.0,84.0,Lassana Diarra,82.0,83.0,Xabi Alonso,86.0,87.0,Jose Maria Callejon,78.0,81.0,Mesut Oezil,86.0,88.0,Cristiano Ronaldo,92,94,Karim Benzema,84.0,87.0,Dudu Aouate,77.0,78.0,Pablo Cendros,72.0,75.0,Chico,75,86,Ivan Ramis,77.0,79.0,Pablo Caceres,69,73,Michael Pereira,70.0,77.0,Fernando Damian Tissone,72.0,75.0,Joao Victor,73,76,Gonzalo Castro,79.0,81.0,Victor Casadesus,71,73,Tommer Hemed,69,74
22776,21518,21518,2011/2012,2,2011-08-28 00:00:00,1051622,8394,Real Zaragoza,8633,Real Madrid CF,0,6,0.1030198864430465,0.1804228968754235,0.7165572166815299,Iker Casillas,88.0,92.0,Sergio Ramos,84.0,90.0,Pepe,84.0,88.0,Ricardo Carvalho,84,87,Marcelo,80.0,83.0,Xabi Alonso,85.0,87.0,Fabio Coentrao,79.0,86.0,Angel Di Maria,82.0,86.0,Mesut Oezil,84.0,88.0,Cristiano Ronaldo,89,93,Karim Benzema,83.0,88.0,Roberto,77.0,81.0,Efrain Juarez,74.0,80.0,Paulo da Silva,74,77,Fernando Meira,77.0,83.0,Javier Paredes,70,77,Leonardo Ponzio,73.0,81.0,Franco Zuculini,71.0,78.0,Pablo Barrera,75,85,Abraham Minero,64.0,69.0,Angel Lafita,76,81,Ikechukwu Uche,73,82
22782,21518,21518,2011/2012,20,2012-05-02 00:00:00,1051833,8315,Athletic Club de Bilbao,8633,Real Madrid CF,0,3,0.1583999749374589,0.2300196289418218,0.6115803961207193,Iker Casillas,89.0,92.0,Alvaro Arbeloa,80.0,80.0,Pepe,85.0,86.0,Sergio Ramos,87,89,Fabio Coentrao,81.0,86.0,Sami Khedira,82.0,85.0,Xabi Alonso,86.0,86.0,Jose Maria Callejon,80.0,81.0,Mesut Oezil,86.0,89.0,Cristiano Ronaldo,92,94,Gonzalo Higuain,85.0,87.0,Gorka Iraizoz Moreno,81.0,83.0,Borja Ekiza,75.0,77.0,Mikel San Jose,76,81,Javier Martinez,82.0,86.0,Jon Aurtenetxe,73,78,Oscar de Marcos,70.0,76.0,Inigo Perez,70.0,74.0,Markel Susaeta,76,78,Ibai Gomez,65.0,70.0,Fernando Llorente,82,85,Gaizka Toquero,73,75
22791,21518,21518,2011/2012,21,2012-01-28 00:00:00,1051842,8633,Real Madrid CF,8394,Real Zaragoza,3,1,0.8767305534681918,0.0873914228090006,0.0358780237228076,Roberto,75.0,79.0,Maurizio Lanzaro,71.0,73.0,Paulo da Silva,75.0,75.0,Javier Paredes,68,68,Ivan Obradovic,71.0,76.0,Tomislav Dujmovic,72.0,72.0,Antonio Apono,75.0,77.0,Luis Garcia,75.0,75.0,Ruben Micael,77.0,84.0,Angel Lafita,76,79,Carlos Reina Aranda,71.0,71.0,Iker Casillas,89.0,92.0,Hamit Altintop,76.0,79.0,Pepe,85,86,Ricardo Carvalho,84.0,84.0,Marcelo,82,84,Esteban Granero,78.0,81.0,Xabi Alonso,86.0,87.0,Mesut Oezil,86,88,Kaka,85.0,85.0,Cristiano Ronaldo,92,94,Karim Benzema,84,87
22801,21518,21518,2011/2012,22,2012-02-04 00:00:00,1051852,8305,Getafe CF,8633,Real Madrid CF,0,1,0.1090971397850321,0.1894071595196461,0.7014957006953217,Iker Casillas,89.0,92.0,Alvaro Arbeloa,80.0,83.0,Pepe,85.0,86.0,Sergio Ramos,85,88,Fabio Coentrao,82.0,86.0,Lassana Diarra,82.0,83.0,Xabi Alonso,86.0,87.0,Kaka,85.0,85.0,Mesut Oezil,86.0,88.0,Cristiano Ronaldo,92,94,Karim Benzema,84.0,87.0,Miguel Angel Moya,75.0,76.0,Juan Valera,72.0,74.0,Cata Diaz,78,78,Miguel Torres,73.0,74.0,Tsepo Masilela,70,80,Juan Rodriguez,74.0,74.0,Francisco Javier Casquero,73.0,73.0,Pedro Rios,74,74,Abdelaziz Barrada,66.0,71.0,Diego Castro,79,79,Miku,74,76
22809,21518,21518,2011/2012,23,2012-02-12 00:00:00,1051860,8633,Real Madrid CF,8581,Levante UD,4,2,0.8627343524425949,0.0967070706137945,0.0405585769436104,Gustavo Adolfo Munua,73.0,74.0,Javier Venta,71.0,71.0,Sergio Ballesteros,73.0,73.0,Gustavo Cabral,68,72,Asier del Horno,74.0,74.0,Francisco Farinos,73.0,73.0,Vicente Iborra,72.0,73.0,Valdo,75.0,75.0,Nabil El Zhar,70.0,75.0,Oscar Serrano,66,66,Arouna Kone,73.0,74.0,Iker Casillas,89.0,92.0,Alvaro Arbeloa,80.0,83.0,Pepe,85,86,Sergio Ramos,85.0,88.0,Fabio Coentrao,82,86,Esteban Granero,78.0,81.0,Xabi Alonso,86.0,87.0,Karim Benzema,84,87,Mesut Oezil,86.0,88.0,Cristiano Ronaldo,92,94,Gonzalo Higuain,85,87
22819,21518,21518,2011/2012,24,2012-02-18 00:00:00,1051870,8633,Real Madrid CF,8696,Racing Santander,4,0,0.859520215530812,0.0985619013121242,0.0419178831570638,Tono,74.0,75.0,Alvaro Gonzalez Soberon,62.0,72.0,Marc Torrejon Moya,73.0,74.0,Bernardo,66,70,Domingo Cisma,73.0,73.0,Pape Kouli Diop,70.0,71.0,Marcos Gullon,70.0,76.0,Manuel Arana,73.0,74.0,Lautaro Acosta,69.0,73.0,Adrian Gonzalez,71,74,Khouma Babacar,72.0,80.0,Iker Casillas,89.0,92.0,Sergio Ramos,85.0,88.0,Pepe,85,86,Raphael Varane,71.0,83.0,Marcelo,82,84,Esteban Granero,78.0,81.0,Xabi Alonso,86.0,87.0,Mesut Oezil,86,88,Kaka,85.0,85.0,Cristiano Ronaldo,92,94,Karim Benzema,84,87
22834,21518,21518,2011/2012,25,2012-02-26 00:00:00,1051885,8370,Rayo Vallecano,8633,Real Madrid CF,0,1,0.1109590877716186,0.1923273797492297,0.6967135324791517,Iker Casillas,89.0,92.0,Alvaro Arbeloa,80.0,80.0,Pepe,85.0,86.0,Sergio Ramos,87,89,Marcelo,82.0,85.0,Sami Khedira,82.0,85.0,Xabi Alonso,86.0,86.0,Mesut Oezil,86.0,89.0,Kaka,85.0,85.0,Cristiano Ronaldo,92,94,Gonzalo Higuain,85.0,87.0,Joel Robles,71.0,76.0,Tito,69.0,72.0,Alejandro Arribas,72,75,Jorge Pulido,70.0,81.0,Jose Manuel Casado,70,74,Javi Fuego,74.0,75.0,Jose Movilla,73.0,73.0,Piti,70,70,Michu,74.0,77.0,Emiliano Daniel Armenteros,74,78,Diego Costa,75,80
22846,21518,21518,2011/2012,26,2012-03-04 00:00:00,1051897,8633,Real Madrid CF,8558,RCD Espanyol,5,0,0.8369171277342393,0.1129327528763164,0.0501501193894441,Francisco Casilla,68.0,70.0,Javi Lopez,70.0,74.0,Raul Rodriguez,68.0,73.0,Hector Moreno,78,84,Didac Vila,75.0,79.0,Juan Forlin,77.0,79.0,Romaric,75.0,77.0,Vladimir Weiss,76.0,79.0,Joan Verdu,79.0,80.0,Philippe Coutinho,74,87,Alvaro Vazquez,73.0,76.0,Iker Casillas,89.0,92.0,Alvaro Arbeloa,80.0,80.0,Ricardo Carvalho,81,81,Sergio Ramos,87.0,89.0,Marcelo,82,85,Sami Khedira,82.0,85.0,Xabi Alonso,86.0,86.0,Mesut Oezil,86,89,Kaka,85.0,85.0,Cristiano Ronaldo,92,94,Gonzalo Higuain,85,87
22852,21518,21518,2011/2012,27,2012-03-10 00:00:00,1051903,8603,Real Betis Balompié,8633,Real Madrid CF,2,3,0.1345355459780922,0.2117434447479649,0.6537210092739429,Iker Casillas,89.0,92.0,Alvaro Arbeloa,80.0,80.0,Pepe,85.0,86.0,Sergio Ramos,87,89,Marcelo,82.0,85.0,Sami Khedira,82.0,85.0,Xabi Alonso,86.0,86.0,Mesut Oezil,86.0,89.0,Kaka,85.0,85.0,Cristiano Ronaldo,92,94,Gonzalo Higuain,85.0,87.0,Fabri,69.0,76.0,Nelson,72.0,73.0,Paulao,73,75,Jose Dorado,71.0,74.0,Nacho Perez,71,71,Benat Etxebarria,74.0,77.0,Iriney,76.0,76.0,Salva Sevilla,73,77,Ruben Castro,75.0,75.0,Jorge Molina,72,72,Jefferson Montero,73,81
